adult,tconst,overview,poster_path,production_countries,production_companies_name,averageRating,category,primaryName,birthYear,genres,titles,languages_combined,votes,runtime,start_year,poster_url,video_link,overview_fr
False,tt1196339,"When her nation is invaded, a young princess is taken into the Princess Protection Program. She is relocated to Louisiana, where she stays with a covert agent and his tomboyish daughter, and must learn how to behave like an ordinary teenager.",/aKs0ufPp0agLptnhEutDOlfwfdH.jpg,['US'],[],6.400674684658257,actor,Unknown,1981.0,"['Family', 'TV Movie', 'Comedy', 'Drama'],",Princess Protection Program - ,"['fr', 'en'], ",6.64 / , / 89.0,2009.0 - ,https://image.tmdb.org/t/p/w154/rllu9aq3AW98vV8CZMkW1knfKUD.jpg,https://www.youtube.com/watch?v=g-6pg6TnArI,"Lorsque son pays est envahi, une jeune princesse est prise en charge par le programme de protection des princesses. Elle est transférée en Louisiane, où elle séjourne avec un agent secret et sa fille garçonne, et doit apprendre à se comporter comme une adolescente ordinaire."
False,tt11971942,"Étienne is dumped by his girlfriend who criticizes him for not behaving like a real guy. He is then caught up in three episodes by his past, represented by his ex-partners, Lucas and Caroline, as well as his mother and sister, who appear one after the other in his apartment. Étienne falls back into his old patterns, his relatives only wanting an image of the virile man they have made of him and whom he is trying to embody. He becomes aware of it the moment a young man appears and thus has the chance to drop his mask, to assume who he is, in an unexpected way but unique to himself.",/yZI7Lze6whd2Bqb6CYIRMFYIMIP.jpg,['FR'],['Split Screens Production'],6.400674684658257,actor,Unknown,1981.0,"['Drama', 'Comedy'],",A Proper Man - ,"['fr'], ",0.0 / , / 22.0,2020.0 - ,https://image.tmdb.org/t/p/w154/yZI7Lze6whd2Bqb6CYIRMFYIMIP.jpg,https://www.youtube.com/watch?v=636981751,"Étienne est largué par sa petite amie qui lui reproche de ne pas se comporter comme un vrai mec. Il est alors rattrapé en trois épisodes par son passé, représenté par ses ex-partenaires, Lucas et Caroline, ainsi que sa mère et sa sœur, qui apparaissent les unes après les autres dans son appartement. Étienne retombe dans ses vieux schémas, ses proches ne voulant qu'une image de l'homme viril qu'ils ont fait de lui et qu'il tente d'incarner. Il en prend conscience au moment où un jeune homme apparaît et a ainsi la chance de faire tomber son masque, d'assumer qui il est, d'une manière inattendue mais unique à lui-même."
False,tt11991786,"A couple in Québec deals with the pitfalls, pressure and high expectations of raising kids in a society obsessed with success and social media image.",/cBhkSwZpb3QpUwFuFdWAXTqWAtS.jpg,['CA'],['KO24'],6.400674684658257,actor,Unknown,1981.0,"['Comedy', 'Drama'],",The Guide to the Perfect Family - ,"['en', 'fr'], ",6.516 / , / 102.0,2021.0 - ,https://image.tmdb.org/t/p/w154/4jurR6dMGAyAYgNSgpPIL9OmBRY.jpg,https://www.youtube.com/watch?v=uOnf4K9ACmE,"Un couple québécois doit faire face aux embûches, à la pression et aux attentes élevées liées à l’éducation des enfants dans une société obsédée par le succès et l’image sur les réseaux sociaux."
False,tt12006124,"A young woman, visits her gynecologist to get the analysis of the tumor recently detected in her chest.
 What looks like a good news for her doctor, feels (very) different to her.",/Xpnmd2FfJ64HrpK2DZStqSQfCS.jpg,['FR'],[],6.400674684658257,actor,Unknown,1981.0,"['Comedy', 'Drama'],",Champagne - ,"['fr'], ",7.0 / , / 0.0,2019.0 - ,https://image.tmdb.org/t/p/w154/Xpnmd2FfJ64HrpK2DZStqSQfCS.jpg,https://www.youtube.com/watch?v=yayvzHREFb4,"Une jeune femme consulte son gynécologue pour faire analyser la tumeur récemment détectée dans sa poitrine. 
Ce qui semble être une bonne nouvelle pour son médecin, lui semble (très) différent."
False,tt12071756,"Tony is a macho middle-aged school bus driver in the provinces with no friends or relations. A sudden heart attack throws him into a tailspin. Tony's convinced he's going to die. When his cardiologist warns him : We all need others. Alone, we're nothing. Tony decides to reconnect with the daughter he abandoned twenty years earlier, when she was just a baby. Still a coward, he's unable to screw up the courage to actually confront her directly. So he decides to sign up for a dance class she's teaching in Paris. Incognito, of course. To get to know her gradually… in a desperate attempt to give some meaning to his empty life. In the process, he has more than a few dance steps to learn!",/3YMbfPXFTdWXrky574df9KeuML5.jpg,['FR'],['Gaumont'],6.400674684658257,actor,Unknown,1981.0,"['Comedy'],",Rumba Therapy - ,"['fr'], ",5.99 / , / 102.0,2022.0 - ,https://image.tmdb.org/t/p/w154/66tSxn5ZS6YBUgYN1TUb4KN7V8m.jpg,https://www.youtube.com/watch?v=Jx8SwADO8IE,"Tony est un chauffeur de bus scolaire macho, d'âge mûr, sans amis ni relations. Une crise cardiaque soudaine le fait sombrer dans une spirale infernale. Tony est persuadé qu'il va mourir. Quand son cardiologue le prévient : « On a tous besoin des autres. Seul, on n'est rien », Tony décide de renouer avec sa fille qu'il a abandonnée vingt ans plus tôt, alors qu'elle n'était qu'un bébé. Toujours aussi lâche, il n'a pas le courage de l'affronter directement. Il décide alors de s'inscrire à un cours de danse qu'elle donne à Paris. Incognito, bien sûr. Pour apprendre à la connaître petit à petit... dans une tentative désespérée de donner un sens à sa vie vide. Et pour cela, il a plus d'un pas de danse à apprendre !"
False,tt12078024,"Down-on-his-luck, unemployed Alexandre has two months to prove to his wife he can take care of his two young kids and be financially independent. Now, the thing is, although The Box, a user-friendly startup, wants to hire him on pro- bation, the company’s slogan is “No kids!” and Séverine, his future boss, is a short-tempered “killer”. So if Alexandre wants to land the job, he’s bound to lie... Will his meeting with Arcimboldo, an “entrepreneur of himself” and the king of online odd jobs, help the brave, disoriented Alexandre overcome all those challenges?",/3Otv7PEeyHllIeUO2AV7Yf22KRs.jpg,['FR'],"['Why Not Productions', 'ARTE France Cinéma']",6.400674684658257,actor,Unknown,1981.0,"['Comedy'],",French Tech - ,"['fr', 'en'], ",6.489 / , / 92.0,2021.0 - ,https://image.tmdb.org/t/p/w154/3Otv7PEeyHllIeUO2AV7Yf22KRs.jpg,https://www.youtube.com/watch?v=JgDiO4znpVg,"Alexandre, au chômage, a deux mois pour prouver à sa femme qu’il peut s’occuper de ses deux jeunes enfants et être indépendant financièrement. Or, si The Box, une start-up conviviale, souhaite l’embaucher à l’essai, le slogan de l’entreprise est « Pas d’enfants ! » et Séverine, sa future patronne, est une « tueuse » colérique. Alors, pour décrocher le poste, Alexandre va devoir mentir… Sa rencontre avec Arcimboldo, « entrepreneur de son propre chef » et roi des petits boulots en ligne, va-t-elle aider Alexandre, courageux et désorienté, à surmonter toutes ces difficultés ?"
False,tt12105554,"Meet Adrien! He's 35. He's stuck in a mid-life crisis. He's neurotic and hypochondriac. Tonight he's stuck in an endless family dinner and his girlfriend is not answering his texts. On top of that, his dumb brother-in-law asks him to prepare a speech for his wedding. Could it get even worse?",/i2G0QrM10xCkrJmzgky53DlNjn2.jpg,['FR'],"['Les Films sur Mesure', 'France 2 Cinéma', 'Le Pacte']",6.3,actor,Benjamin Lavernhe,1984.0,"['Comedy'],Comedy,Drama,Romance",The Speech - Le discours,"['fr'], fr",6.377 / 2125.0,87.0 / 87.0,2020.0 - 2020.0,https://image.tmdb.org/t/p/w154/ygZyseJRszWxwnWEoiDvJJ5tSPV.jpg,https://www.youtube.com/watch?v=HXMqX9s67kY,"Voici Adrien ! Il a 35 ans. Il est coincé dans une crise de la quarantaine. Il est névrosé et hypocondriaque. Ce soir, il est coincé dans un dîner de famille interminable et sa petite amie ne répond pas à ses textos. En plus de cela, son beau-frère idiot lui demande de préparer un discours pour son mariage. Cela pourrait-il être encore pire ?"
False,tt1213922,"Robert, a fan of three French actresses is a bald-headed, potbellied man on the fifties, but fully devotes himself to them, and sometimes works for them without being recognized. But those star actresses find him a simple stalker fan and make fun of him, but later recognize he is sincere and genuine.",/xMqfxX6tUzXysOsXD0IYRguPLsH.jpg,['FR'],"['Cofinova 3', 'Nord-Ouest Films']",6.400674684658257,actor,Unknown,1981.0,"['Comedy'],",My Stars - ,"['fr'], ",4.973 / , / 88.0,2008.0 - ,https://image.tmdb.org/t/p/w154/xMqfxX6tUzXysOsXD0IYRguPLsH.jpg,https://www.youtube.com/watch?v=ELB7XKAmQFs,"Robert, fan de trois actrices françaises, est un homme chauve et ventru, la cinquantaine, mais qui se dévoue pleinement à elles, et travaille parfois pour elles sans être reconnu. Mais ces actrices vedettes le prennent pour un simple fan harceleur et se moquent de lui, mais reconnaissent plus tard qu'il est sincère et authentique."
False,tt1216475,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,/okIz1HyxeVOMzYwwHUjH2pHi74I.jpg,['US'],"['Pixar', 'Walt Disney Pictures']",6.400674684658257,actor,Unknown,1981.0,"['Animation', 'Family', 'Adventure', 'Comedy'],",Cars 2 - ,"['en', 'ja', 'it', 'fr'], ",6.058 / , / 106.0,2011.0 - ,https://image.tmdb.org/t/p/w154/qCoaNNfH6lS7qkZDYhWkQpiQpnM.jpg,https://www.youtube.com/watch?v=LAmOI2MSW20,Le pilote vedette Lightning McQueen et son ami Mater se rendent à l'étranger pour participer au Grand Prix mondial. Mais la route vers le championnat devient semée d'embûches lorsque Mater se retrouve pris dans une aventure intrigante : l'espionnage international.
False,tt1220217,"In 1870s Texas, a ruthless bounty hunter and an Irish desperado flee the law with a young criminal claiming to possess a treasure more valuable than gold. Crossing paths with some of the West’s most notorious figures, the three outlaws fight for their lives in the pursuit of fame and fortune. Fueled by an ensemble cast and inspired by actual events, THE LEGEND OF HELL’S GATE blends legend and history into a Western spectacle that recounts a treacherous existence in post Civil War Texas.",/uJ4du1acCK9CYhpOCuZgBPKxSBf.jpg,['US'],"['Silver Sail Entertainment', '4Go West Productions', 'Flatiron Pictures']",6.400674684658257,actor,Eric Balfour,1977.0,"['Western', 'Action', 'Adventure', 'History'],Action,Adventure,History",The Legend of Hell's Gate: An American Conspiracy - The Legend of Hell's Gate: An American Conspiracy,"['fr', 'en'], en",4.0 / 54558.04810794954,108.0 / 108.0,2011.0 - 2011.0,https://image.tmdb.org/t/p/w154/brFLEuk5ZINuQoTlYcHeZ93rdPy.jpg,https://www.youtube.com/watch?v=brA2zY5wbBg,"Dans les années 1870 au Texas, un chasseur de primes impitoyable et un désespéré irlandais fuient la justice avec un jeune criminel qui prétend posséder un trésor plus précieux que l'or. Croisant le chemin de certaines des figures les plus célèbres de l'Ouest, les trois hors-la-loi se battent pour leur vie dans la poursuite de la gloire et de la fortune. Alimenté par une distribution d'ensemble et inspiré de faits réels, THE LEGEND OF HELL'S GATE mélange légende et histoire dans un spectacle western qui raconte une existence périlleuse dans le Texas de l'après-guerre civile."
False,tt1220911,"Based on the novel 'Evolution Man' by Roy Lewis, this tells the story about the first man - young Edward - to descend from apes. Edward is ejected by his tribe, but is very resourceful. He learns to walk, discovers fire, manages to hunt - and we follow him as he evolves. He has a generous nature, and search for true humanity - a world where we don't eat our fathers.",/7qccdwXUMazLqkMKm4ZJ7lAnzUF.jpg,['FR'],"['Boréales', 'Pathé', 'Kissfilms', 'M6 Films', 'Cattleya', 'uFilm']",6.400674684658257,actor,Jamel Debbouze,1975.0,"['Adventure', 'Comedy', 'Animation'],Adventure,Animation,Comedy",Animal Kingdom: Let's Go Ape - Animal Kingdom: Let's Go Ape,"['fr', 'en'], en",5.235 / 54558.04810794954,101.0 / 100.0,2015.0 - 2015.0,https://image.tmdb.org/t/p/w154/efpzs2g1uRNcP8wPbIKSRPPH0aC.jpg,https://www.youtube.com/watch?v=Yq894xqmDDU,"Basé sur le roman « Evolution Man » de Roy Lewis, ce film raconte l'histoire du premier homme - le jeune Edward - à descendre du singe. Edward est expulsé par sa tribu, mais il est très débrouillard. Il apprend à marcher, découvre le feu, parvient à chasser - et nous le suivons dans son évolution. Il a une nature généreuse et recherche la véritable humanité - un monde où nous ne mangerions pas nos pères."
False,tt1222663,"In this Shaun of the Dead style zombie comedy, Drex Greene (Napoleon Dynamite’s Jon Heder), a confused zombie who can’t be any deader, tries to solve the case of the mystery pill that left him drowned in a bathtub. With the help of his wannabe filmmaker roommate Matt (""The Daily Show's"" Josh Gad) and the sexy med student Cassie (""Breaking Bad's"" Krysten Ritter), who first discovers Drex as he unzips himself from his own body bag, the three begin to uncover leads about why his death didn’t stick, why a mystery online chat buddy is after him and why he’s starting to show signs of superpowers. Will they figure out why Drex is only sort of dead? Will Cassie discover ancient Zombie secrets? Will Matt get a film career out of it? Or is falling in love actually what Drex needs to do to stay alive? Woke up Dead co-stars Wayne Knight (“Seinfeld”) and Jean Smart (“24,” “Frasier”).",/d4eeY2cRICWLRNeNUTTXILjPWS1.jpg,[],['Sony Pictures Home Entertainment'],6.400674684658257,actor,Unknown,1981.0,"['Comedy', 'Horror', 'Drama'],",Woke Up Dead - ,"['en', 'fr'], ",6.0 / , / 0.0,2010.0 - ,https://image.tmdb.org/t/p/w154/d4eeY2cRICWLRNeNUTTXILjPWS1.jpg,https://www.youtube.com/watch?v=f6U7P9fE2IE,"Dans cette comédie zombie façon Shaun of the Dead, Drex Greene (Jon Heder de Napoleon Dynamite), un zombie confus qui ne peut pas être plus mort, essaie de résoudre l'affaire de la pilule mystérieuse qui l'a laissé noyé dans une baignoire. Avec l'aide de son colocataire en herbe Matt (Josh Gad de The Daily Show) et de la sexy étudiante en médecine Cassie (Krysten Ritter de Breaking Bad), qui découvre Drex pour la première fois alors qu'il se défait de son propre sac mortuaire, les trois commencent à découvrir des pistes sur les raisons pour lesquelles sa mort n'a pas duré, pourquoi un mystérieux ami de chat en ligne le poursuit et pourquoi il commence à montrer des signes de super pouvoirs. Vont-ils découvrir pourquoi Drex n'est qu'en partie mort ? Cassie découvrira-t-elle d'anciens secrets de zombie ? Matt en tirera-t-il une carrière cinématographique ? Ou est-ce que tomber amoureux est en fait ce dont Drex a besoin pour rester en vie ? Les co-stars de Dead Woke up Wayne Knight (Seinfeld) et Jean Smart (24 heures chrono), tous deux à l'affiche de Dead Woke up."
False,tt1228705,"With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.",/6WBeq4fCfn7AN0o21W9qNcRF2l9.jpg,['US'],['Marvel Studios'],6.400674684658257,actor,Unknown,1981.0,"['Adventure', 'Action', 'Science Fiction'],",Iron Man 2 - ,"['en', 'ru', 'fr'], ",6.8 / , / 124.0,2010.0 - ,https://image.tmdb.org/t/p/w154/g9DSeSozGi4zpUyeOYZYMNmIv9O.jpg,https://www.youtube.com/watch?v=BoohRoVA9WQ,"Alors que le monde entier connaît désormais sa double vie en tant que super-héros blindé Iron Man, l'inventeur milliardaire Tony Stark subit la pression du gouvernement, de la presse et du public pour partager sa technologie avec l'armée. Ne voulant pas abandonner son invention, Stark, avec Pepper Potts et James « Rhodey » Rhodes à ses côtés, doit forger de nouvelles alliances et affronter de puissants ennemis."
False,tt1229238,"Ethan Hunt and his team are racing against time to track down a dangerous terrorist named Hendricks, who has gained access to Russian nuclear launch codes and is planning a strike on the United States. An attempt to stop him ends in an explosion causing severe destruction to the Kremlin and the IMF to be implicated in the bombing, forcing the President to disavow them. No longer being aided by the government, Ethan and his team chase Hendricks around the globe, although they might still be too late to stop a disaster.",/psiWp3VTjznfokmGQG9uqiiknQQ.jpg,['US'],"['Paramount', 'Bad Robot', 'TC Productions', 'Skydance Media']",6.400674684658257,actor,Unknown,1981.0,"['Action', 'Thriller', 'Adventure'],",Mission: Impossible - Ghost Protocol - ,"['en', 'ru', 'fr', 'ar', 'sv'], ",7.055 / , / 133.0,2011.0 - ,https://image.tmdb.org/t/p/w154/4gkszQQ54XV08sOUumv3JVZ7UZH.jpg,https://www.youtube.com/watch?v=nwgAV158tKo,"Ethan Hunt et son équipe se lancent dans une course contre la montre pour traquer un dangereux terroriste nommé Hendricks, qui a eu accès aux codes de lancement nucléaire russes et qui planifie une attaque contre les États-Unis. Une tentative pour l'arrêter se termine par une explosion provoquant de graves dégâts au Kremlin et au FMI, qui sont impliqués dans l'attentat, ce qui oblige le président à les désavouer. N'étant plus aidés par le gouvernement, Ethan et son équipe traquent Hendricks à travers le monde, même s'il est peut-être encore trop tard pour empêcher une catastrophe."
